"minute","second","possession","duration","under_pressure","possession_team.id","possession_team.name","play_pattern.id","play_pattern.name","team.id","team.name","player.id","player.name","position.id","position.name","pass.length","pass.angle","pass.switch","pass.aerial_won","pass.through_ball","pass.cross","pass.shot_assist","pass.deflected","pass.goal_assist","pass.inswinging","pass.cut_back","pass.outswinging","pass.recipient.id","pass.recipient.name","pass.height.id","pass.height.name","pass.body_part.id","pass.body_part.name","pass.type.id","pass.type.name","pass.outcome.id","pass.outcome.name","pass.technique.id","pass.technique.name","match_id","pass.no_touch","location_x","location_y","pass_end_x","pass_end_y"
69,26,129,"1.203077",NA,772,"Spain",4,"From Throw In",772,"Spain",11748,"Unai Simón Mendibil",1,"Goalkeeper","21.039486","-0.3849194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6655,"Fabián Ruiz Peña",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"27.8","41.3","47.3","33.4"
69,28,129,"1.251772",TRUE,772,"Spain",4,"From Throw In",772,"Spain",6655,"Fabián Ruiz Peña",9,"Right Defensive Midfield","21.023796","-2.0131705",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5202,"José Ignacio Fernández Iglesias",1,"Ground Pass",38,"Left Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"43.3","34.7","34.3","15.7"
69,33,129,"0.905334",TRUE,772,"Spain",4,"From Throw In",772,"Spain",5202,"José Ignacio Fernández Iglesias",5,"Left Center Back","13.724431","0.32635882",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16532,"Daniel Olmo Carvajal",1,"Ground Pass",38,"Left Foot",NA,NA,9,"Incomplete",NA,NA,3930160,NA,"42.5","3.1","55.5","7.5"
69,36,130,"0.582291",NA,785,"Croatia",1,"Regular Play",785,"Croatia",37148,"Josip Šutalo",3,"Right Center Back","5.3712196","-1.1487913",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39490,"Luka Sučić",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"64.4","71.7","66.6","66.8"
69,40,130,"0.867362",NA,785,"Croatia",1,"Regular Play",785,"Croatia",39490,"Luka Sučić",13,"Right Center Midfield","13.092364","-1.1789429",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28914,"Lovro Majer",1,"Ground Pass",38,"Left Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"67.5","44.1","72.5","32"
69,41,130,"0.087809",NA,785,"Croatia",1,"Regular Play",785,"Croatia",28914,"Lovro Majer",15,"Left Center Midfield","1.5264337","-2.5899377",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33018,"Joško Gvardiol",1,"Ground Pass",38,"Left Foot",NA,NA,9,"Incomplete",NA,NA,3930160,NA,"72.6","31.8","71.3","31"
69,44,131,"1.581515",NA,772,"Spain",1,"Regular Play",772,"Spain",5721,"Daniel Carvajal Ramos",2,"Right Back","13.482581","1.0507302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316046,"Lamine Yamal Nasraoui Ebana",2,"Low Pass",40,"Right Foot",66,"Recovery",NA,NA,NA,NA,3930160,NA,"38.4","51","45.1","62.7"
69,50,131,"1.111226",NA,772,"Spain",1,"Regular Play",772,"Spain",316046,"Lamine Yamal Nasraoui Ebana",17,"Right Wing","16.160755","-2.83354",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5721,"Daniel Carvajal Ramos",1,"Ground Pass",38,"Left Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"64.7","78.9","49.3","74"
69,52,131,"0.950054",TRUE,772,"Spain",1,"Regular Play",772,"Spain",5721,"Daniel Carvajal Ramos",2,"Right Back","7.9120164","-1.2890245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6765,"Rodrigo Hernández Cascante",1,"Ground Pass",38,"Left Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"47.8","66.5","50","58.9"
69,54,131,"0.928821",NA,772,"Spain",1,"Regular Play",772,"Spain",6765,"Rodrigo Hernández Cascante",11,"Left Defensive Midfield","6.603787","-2.1293957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6655,"Fabián Ruiz Peña",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"51.9","54.4","48.4","48.8"
69,57,131,"1.250043",NA,772,"Spain",1,"Regular Play",772,"Spain",6655,"Fabián Ruiz Peña",9,"Right Defensive Midfield","5.894065","0.2573237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6765,"Rodrigo Hernández Cascante",1,"Ground Pass",38,"Left Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"48","49.1","53.7","50.6"
69,59,131,"1.422927",NA,772,"Spain",1,"Regular Play",772,"Spain",6765,"Rodrigo Hernández Cascante",11,"Left Defensive Midfield","28.74526","1.252346",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5721,"Daniel Carvajal Ramos",3,"High Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"53.7","50.6","62.7","77.9"
70,2,131,"1.573257",NA,772,"Spain",1,"Regular Play",772,"Spain",5721,"Daniel Carvajal Ramos",2,"Right Back","15.493224","-2.4567714",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6655,"Fabián Ruiz Peña",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"69.2","77.3","57.2","67.5"
70,4,131,"1.179481",NA,772,"Spain",1,"Regular Play",772,"Spain",6655,"Fabián Ruiz Peña",9,"Right Defensive Midfield","15.641611","-1.0413413",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6765,"Rodrigo Hernández Cascante",1,"Ground Pass",38,"Left Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"57","62","64.9","48.5"
70,6,131,"1.428918",NA,772,"Spain",1,"Regular Play",772,"Spain",6765,"Rodrigo Hernández Cascante",11,"Left Defensive Midfield","27.65086","-2.0037093",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17620,"Marc Cucurella Saseta",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"67.1","45.9","55.5","20.8"
70,9,131,"1.309042",NA,772,"Spain",1,"Regular Play",772,"Spain",17620,"Marc Cucurella Saseta",6,"Left Back","18.157093","-0.70743155",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16532,"Daniel Olmo Carvajal",1,"Ground Pass",38,"Left Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"58.2","14.9","72","3.1"
70,13,131,"1.490991",NA,772,"Spain",1,"Regular Play",772,"Spain",16532,"Daniel Olmo Carvajal",21,"Left Wing","16.371317","2.9010584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17620,"Marc Cucurella Saseta",1,"Ground Pass",38,"Left Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"79.1","2.3","63.2","6.2"
70,15,131,"1.047138",NA,772,"Spain",1,"Regular Play",772,"Spain",17620,"Marc Cucurella Saseta",6,"Left Back","11.244999","1.731559",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6765,"Rodrigo Hernández Cascante",1,"Ground Pass",38,"Left Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"63.2","6.2","61.4","17.3"
70,19,131,"0.799097",TRUE,772,"Spain",1,"Regular Play",772,"Spain",6765,"Rodrigo Hernández Cascante",11,"Left Defensive Midfield","11.815245000000001","-0.9780989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16532,"Daniel Olmo Carvajal",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"76.7","12","83.3","2.2"
70,23,131,"0.692668",TRUE,772,"Spain",1,"Regular Play",772,"Spain",16532,"Daniel Olmo Carvajal",21,"Left Wing","11.583178","0.45592576",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3042,"Mikel Merino Zazón",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"82.6","11.5","93","16.6"
70,23,131,"2.134455",NA,772,"Spain",1,"Regular Play",772,"Spain",3042,"Mikel Merino Zazón",19,"Center Attacking Midfield","15.915401","1.1774552",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16532,"Daniel Olmo Carvajal",1,"Ground Pass",38,"Left Foot",NA,NA,9,"Incomplete",NA,NA,3930160,NA,"92.8","17.1","98.9","31.8"
70,26,132,"0.443631",NA,785,"Croatia",1,"Regular Play",785,"Croatia",8773,"Marin Pongracic",5,"Left Center Back","3.9824615","2.2494588",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37148,"Josip Šutalo",1,"Ground Pass",38,"Left Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"21.2","48.3","18.7","51.4"
70,27,132,"1.922847",TRUE,785,"Croatia",1,"Regular Play",785,"Croatia",37148,"Josip Šutalo",3,"Right Center Back","16.929264","-2.4650066",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16531,"Dominik Livaković",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"19.1","50.9","5.9","40.3"
70,29,132,"3.660498",NA,785,"Croatia",1,"Regular Play",785,"Croatia",16531,"Dominik Livaković",1,"Goalkeeper","48.908283","0.01840283",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5474,"Ivan Perišić",3,"High Pass",40,"Right Foot",NA,NA,9,"Incomplete",NA,NA,3930160,NA,"6.9","38.8","55.8","39.7"
70,33,132,"2.064686",TRUE,785,"Croatia",1,"Regular Play",772,"Spain",22128,"Robin Aime Robert Le Normand",3,"Right Center Back","17.20029","0.649315",NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,3042,"Mikel Merino Zazón",3,"High Pass",NA,NA,66,"Recovery",9,"Incomplete",NA,NA,3930160,NA,"64.3","40.4","78","50.8"
70,37,132,"0.583126",NA,785,"Croatia",1,"Regular Play",785,"Croatia",28914,"Lovro Majer",15,"Left Center Midfield","11.18794","1.69626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39490,"Luka Sučić",1,"Ground Pass",38,"Left Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"43.8","31.3","42.4","42.4"
70,42,132,"1.196646",NA,785,"Croatia",1,"Regular Play",785,"Croatia",39490,"Luka Sučić",13,"Right Center Midfield","12.984991","2.5258193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49337,"Josip Stanišić",1,"Ground Pass",38,"Left Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"51.8","50.5","41.2","58"
70,44,132,"1.10367",NA,785,"Croatia",1,"Regular Play",785,"Croatia",49337,"Josip Stanišić",2,"Right Back","13.577187","-0.79581445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11603,"Mario Pašalić",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"41.2","58","50.7","48.3"
70,50,132,"0.717119",NA,785,"Croatia",1,"Regular Play",785,"Croatia",11603,"Mario Pašalić",17,"Right Wing","11.745638","-0.821527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5460,"Andrej Kramarić",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"64.6","30.6","72.6","22"
70,55,132,"0.84417",NA,785,"Croatia",1,"Regular Play",785,"Croatia",5460,"Andrej Kramarić",23,"Center Forward","7.218033","-2.9605",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33018,"Joško Gvardiol",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"96","4.6","88.9","3.3"
71,4,132,"1.476812",NA,785,"Croatia",1,"Regular Play",785,"Croatia",5460,"Andrej Kramarić",23,"Center Forward","15.875137","1.2570137",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5474,"Ivan Perišić",3,"High Pass",40,"Right Foot",NA,NA,9,"Incomplete",NA,NA,3930160,NA,"99.7","8.5","104.6","23.6"
71,6,133,"1.391546",NA,772,"Spain",1,"Regular Play",772,"Spain",6765,"Rodrigo Hernández Cascante",11,"Left Defensive Midfield","17.477127","-2.3926156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11748,"Unai Simón Mendibil",3,"High Pass",37,"Head",66,"Recovery",NA,NA,NA,NA,3930160,NA,"15.5","56.5","2.7","44.6"
71,12,133,"1.456216",NA,772,"Spain",1,"Regular Play",772,"Spain",11748,"Unai Simón Mendibil",1,"Goalkeeper","9.602604","-0.14631529",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6765,"Rodrigo Hernández Cascante",1,"Ground Pass",69,"Keeper Arm",NA,NA,NA,NA,NA,NA,3930160,NA,"10","43","19.5","41.6"
71,17,133,"1.296555",NA,772,"Spain",1,"Regular Play",772,"Spain",6765,"Rodrigo Hernández Cascante",11,"Left Defensive Midfield","39.440083","-0.9293236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16532,"Daniel Olmo Carvajal",3,"High Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"34.3","36.3","57.9","4.7"
71,48,134,"0.829073",NA,785,"Croatia",4,"From Throw In",785,"Croatia",49337,"Josip Stanišić",2,"Right Back","7.48131","-2.2330117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5469,"Marcelo Brozović",2,"Low Pass",NA,NA,67,"Throw-in",NA,NA,NA,NA,3930160,NA,"56.9","80","52.3","74.1"
71,48,134,"0.718382",NA,785,"Croatia",4,"From Throw In",785,"Croatia",5469,"Marcelo Brozović",10,"Center Defensive Midfield","4.8270073","0.8734055",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49337,"Josip Stanišić",2,"Low Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"52.3","74.1","55.4","77.8"
71,50,134,"0.592438",NA,785,"Croatia",4,"From Throw In",785,"Croatia",49337,"Josip Stanišić",2,"Right Back","6.140033","-2.8610559",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5469,"Marcelo Brozović",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"55.4","77.8","49.5","76.1"
71,52,134,"1.199968",NA,785,"Croatia",4,"From Throw In",785,"Croatia",5469,"Marcelo Brozović",10,"Center Defensive Midfield","17.17731","-2.7535188",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37148,"Josip Šutalo",1,"Ground Pass",38,"Left Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"49.1","77","33.2","70.5"
71,55,134,"1.652923",NA,785,"Croatia",4,"From Throw In",785,"Croatia",37148,"Josip Šutalo",3,"Right Center Back","23.03671","-1.627258",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8773,"Marin Pongracic",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"27.1","56.5","25.8","33.5"
71,59,134,"1.139089",NA,785,"Croatia",4,"From Throw In",785,"Croatia",8773,"Marin Pongracic",5,"Left Center Back","22.104525","-1.2533376",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33018,"Joško Gvardiol",1,"Ground Pass",38,"Left Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"27.5","29.3","34.4","8.3"
72,1,134,"1.898242",NA,785,"Croatia",4,"From Throw In",785,"Croatia",33018,"Joško Gvardiol",6,"Left Back","26.335148","2.307845",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16531,"Dominik Livaković",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"26.5","10.4","8.8","29.9"
72,5,134,"1.119018",NA,785,"Croatia",4,"From Throw In",785,"Croatia",16531,"Dominik Livaković",1,"Goalkeeper","7.602631","1.1071488",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37148,"Josip Šutalo",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"9.2","40.1","12.6","46.9"
72,12,134,"1.012863",NA,785,"Croatia",4,"From Throw In",785,"Croatia",37148,"Josip Šutalo",3,"Right Center Back","15.948041","-0.28605145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39490,"Luka Sučić",1,"Ground Pass",38,"Left Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"20.7","48.1","36","43.6"
72,16,134,"0.787573",NA,785,"Croatia",4,"From Throw In",785,"Croatia",39490,"Luka Sučić",13,"Right Center Midfield","19.321491","-0.4497596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7693,"Bruno Petković",1,"Ground Pass",38,"Left Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"46.8","36.6","64.2","28.2"
72,18,134,"1.598987",NA,785,"Croatia",4,"From Throw In",785,"Croatia",7693,"Bruno Petković",23,"Center Forward","25.323902","-0.9707461",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5474,"Ivan Perišić",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"71.5","25.7","85.8","4.8"
72,22,134,"2.479895",NA,785,"Croatia",4,"From Throw In",785,"Croatia",5474,"Ivan Perišić",21,"Left Wing","44.02908","1.1396576",TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,11603,"Mario Pašalić",3,"High Pass",38,"Left Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"97.2","11.2","115.6","51.2"
72,25,134,"1.160556",NA,785,"Croatia",4,"From Throw In",785,"Croatia",11603,"Mario Pašalić",17,"Right Wing","8.246211","2.896614",NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,39490,"Luka Sučić",2,"Low Pass",37,"Head",NA,NA,NA,NA,NA,NA,3930160,NA,"115.6","51.2","107.6","53.2"
72,30,134,"1.056577",NA,785,"Croatia",4,"From Throw In",785,"Croatia",39490,"Luka Sučić",13,"Right Center Midfield","13.18484","-1.1818395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Ground Pass",38,"Left Foot",NA,NA,9,"Incomplete",NA,NA,3930160,NA,"94.7","58","99.7","45.8"
72,31,135,"0.859821",NA,772,"Spain",1,"Regular Play",772,"Spain",6655,"Fabián Ruiz Peña",9,"Right Defensive Midfield","6.824954","-1.3791479",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6765,"Rodrigo Hernández Cascante",1,"Ground Pass",38,"Left Foot",66,"Recovery",NA,NA,NA,NA,3930160,NA,"20.4","34.3","21.7","27.6"
72,35,135,"1.070292",TRUE,772,"Spain",1,"Regular Play",772,"Spain",6765,"Rodrigo Hernández Cascante",11,"Left Defensive Midfield","14.89228","0.4666506",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6685,"Mikel Oyarzabal Ugarte",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"35.1","32.4","48.4","39.1"
72,37,135,"0.670077",TRUE,772,"Spain",1,"Regular Play",772,"Spain",6685,"Mikel Oyarzabal Ugarte",23,"Center Forward","3.8483763","2.7128146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6765,"Rodrigo Hernández Cascante",1,"Ground Pass",38,"Left Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"48.4","39.5","44.9","41.1"
72,39,135,"0.574667",NA,772,"Spain",1,"Regular Play",772,"Spain",6765,"Rodrigo Hernández Cascante",11,"Left Defensive Midfield","5.3712196","-2.6363025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3042,"Mikel Merino Zazón",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"45.8","40.6","41.1","38"
72,39,135,"3.041489",NA,772,"Spain",1,"Regular Play",772,"Spain",3042,"Mikel Merino Zazón",19,"Center Attacking Midfield","41.671093","1.19742",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,316046,"Lamine Yamal Nasraoui Ebana",3,"High Pass",38,"Left Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"41.1","38","56.3","76.8"
72,45,135,"1.565744",NA,772,"Spain",1,"Regular Play",772,"Spain",316046,"Lamine Yamal Nasraoui Ebana",17,"Right Wing","17.691807","-3.0396743",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5721,"Daniel Carvajal Ramos",1,"Ground Pass",38,"Left Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"56.3","76.8","38.7","75"
72,48,135,"1.984143",TRUE,772,"Spain",1,"Regular Play",772,"Spain",5721,"Daniel Carvajal Ramos",2,"Right Back","24.40082","-2.489895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22128,"Robin Aime Robert Le Normand",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"38.4","74","19","59.2"
72,53,135,"1.390473",NA,772,"Spain",1,"Regular Play",772,"Spain",22128,"Robin Aime Robert Le Normand",3,"Right Center Back","20.303694","1.111554",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5721,"Daniel Carvajal Ramos",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"26.1","60.9","35.1","79.1"
72,57,135,"1.861715",NA,772,"Spain",1,"Regular Play",772,"Spain",5721,"Daniel Carvajal Ramos",2,"Right Back","31.484123","-1.9277083",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6765,"Rodrigo Hernández Cascante",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"34.3","74.4","23.3","44.9"
73,1,135,"1.132045",NA,772,"Spain",1,"Regular Play",772,"Spain",6765,"Rodrigo Hernández Cascante",11,"Left Defensive Midfield","14.120907","-0.65483207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5202,"José Ignacio Fernández Iglesias",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"15.8","32.9","27","24.3"
73,5,135,"1.036608",TRUE,772,"Spain",1,"Regular Play",772,"Spain",5202,"José Ignacio Fernández Iglesias",5,"Left Center Back","16.512419","0.4988634",NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,16532,"Daniel Olmo Carvajal",1,"Ground Pass",38,"Left Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"42.3","16.6","56.8","24.5"
73,17,136,"1.238718",NA,785,"Croatia",1,"Regular Play",785,"Croatia",16531,"Dominik Livaković",1,"Goalkeeper","28.498596","0.77299184",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11603,"Mario Pašalić",1,"Ground Pass",69,"Keeper Arm",NA,NA,NA,NA,NA,NA,3930160,NA,"6.1","47.4","26.5","67.3"
73,19,136,"0.58436",NA,785,"Croatia",1,"Regular Play",785,"Croatia",11603,"Mario Pašalić",17,"Right Wing","9.4541","-1.1686823",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5469,"Marcelo Brozović",1,"Ground Pass",38,"Left Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"20.1","65.4","23.8","56.7"
73,21,136,"0.856884",NA,785,"Croatia",1,"Regular Play",785,"Croatia",5469,"Marcelo Brozović",10,"Center Defensive Midfield","10.610373","2.382855",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11603,"Mario Pašalić",1,"Ground Pass",38,"Left Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"29.5","64.6","21.8","71.9"
73,25,136,"1.535154",TRUE,785,"Croatia",1,"Regular Play",785,"Croatia",11603,"Mario Pašalić",17,"Right Wing","29.728437","-0.043743122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5469,"Marcelo Brozović",3,"High Pass",40,"Right Foot",NA,NA,9,"Incomplete",NA,NA,3930160,NA,"27.9","77.6","57.6","76.3"
73,30,137,"1.684969",NA,772,"Spain",1,"Regular Play",772,"Spain",5202,"José Ignacio Fernández Iglesias",5,"Left Center Back","19.78004","1.0052303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6765,"Rodrigo Hernández Cascante",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"44.5","2.7","55.1","19.4"
73,36,137,"0.95474",NA,772,"Spain",1,"Regular Play",772,"Spain",6765,"Rodrigo Hernández Cascante",11,"Left Defensive Midfield","17.083618","-0.46102983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3042,"Mikel Merino Zazón",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"62.5","19.4","77.8","11.8"
73,37,137,"0.998752",TRUE,772,"Spain",1,"Regular Play",772,"Spain",3042,"Mikel Merino Zazón",19,"Center Attacking Midfield","5.9933295","-1.1220729",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16532,"Daniel Olmo Carvajal",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"78.4","9.4","81","4"
73,38,137,"1.490695",NA,772,"Spain",1,"Regular Play",772,"Spain",16532,"Daniel Olmo Carvajal",21,"Left Wing","11.936499","2.9902172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17620,"Marc Cucurella Saseta",1,"Ground Pass",38,"Left Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"81","4","69.2","5.8"
73,41,137,"0.900789",NA,772,"Spain",1,"Regular Play",772,"Spain",17620,"Marc Cucurella Saseta",6,"Left Back","10.492378","-0.19178814",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16532,"Daniel Olmo Carvajal",1,"Ground Pass",38,"Left Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"70.7","5.3","81","3.3"
73,42,137,"1.294644",NA,772,"Spain",1,"Regular Play",772,"Spain",16532,"Daniel Olmo Carvajal",21,"Left Wing","10.787029","2.9551058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17620,"Marc Cucurella Saseta",1,"Ground Pass",38,"Left Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"81","3.3","70.4","5.3"
73,44,137,"1.155213",NA,772,"Spain",1,"Regular Play",772,"Spain",17620,"Marc Cucurella Saseta",6,"Left Back","11.303097","1.8029002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6765,"Rodrigo Hernández Cascante",1,"Ground Pass",38,"Left Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"70","8.6","67.4","19.6"
73,46,137,"1.065397",NA,772,"Spain",1,"Regular Play",772,"Spain",6765,"Rodrigo Hernández Cascante",11,"Left Defensive Midfield","8.249243","-2.1049788",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17620,"Marc Cucurella Saseta",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"67.4","18.6","63.2","11.5"
73,48,137,"0.853527",NA,772,"Spain",1,"Regular Play",772,"Spain",17620,"Marc Cucurella Saseta",6,"Left Back","10.611786","1.5236615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5202,"José Ignacio Fernández Iglesias",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"56.3","9.8","56.8","20.4"
73,49,137,"1.183936",NA,772,"Spain",1,"Regular Play",772,"Spain",5202,"José Ignacio Fernández Iglesias",5,"Left Center Back","18.391846","-1.0023991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3042,"Mikel Merino Zazón",1,"Ground Pass",40,"Right Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"56.8","20.4","66.7","4.9"
73,52,137,"0.45552",TRUE,772,"Spain",1,"Regular Play",772,"Spain",3042,"Mikel Merino Zazón",19,"Center Attacking Midfield","2.1095023","0.094951704",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16532,"Daniel Olmo Carvajal",1,"Ground Pass",38,"Left Foot",NA,NA,NA,NA,NA,NA,3930160,NA,"74.2","1.8","76.3","2"
